LOJA;ITEM ;Rede;STATUS 
39 - BAHAMAS MIX UBERLANDIA AEROPORTO;ECONOMICO 100L ;BAHAMAS;ATIVO 
39 - BAHAMAS MIX UBERLANDIA AEROPORTO;ECONOMICO 15L;BAHAMAS;ATIVO 
39 - BAHAMAS MIX UBERLANDIA AEROPORTO;ECONOMICO 30L;BAHAMAS;ATIVO 
39 - BAHAMAS MIX UBERLANDIA AEROPORTO;ECONOMICO 50L;BAHAMAS;ATIVO 
39 - BAHAMAS MIX UBERLANDIA AEROPORTO;HIPERROLL 100L;BAHAMAS;ATIVO 
39 - BAHAMAS MIX UBERLANDIA AEROPORTO;HIPERROLL 15L;BAHAMAS;ATIVO 
39 - BAHAMAS MIX UBERLANDIA AEROPORTO;HIPERROLL 30L;BAHAMAS;ATIVO 
39 - BAHAMAS MIX UBERLANDIA AEROPORTO;HIPERROLL 50L;BAHAMAS;ATIVO 
39 - BAHAMAS MIX UBERLANDIA AEROPORTO;REFORCADO 100L;BAHAMAS;ATIVO 
39 - BAHAMAS MIX UBERLANDIA AEROPORTO;REFORCADO 200L;BAHAMAS;ATIVO 
39 - BAHAMAS MIX UBERLANDIA AEROPORTO;SACOLA 29X39;BAHAMAS;ATIVO 
39 - BAHAMAS MIX UBERLANDIA AEROPORTO;SACOLA 29X39 ;BAHAMAS;ATIVO 
39 - BAHAMAS MIX UBERLANDIA AEROPORTO;SACOLA 38X48;BAHAMAS;ATIVO 
39 - BAHAMAS MIX UBERLANDIA AEROPORTO;SACOLA 38X48 ;BAHAMAS;ATIVO 
39 - BAHAMAS MIX UBERLANDIA AEROPORTO;SACOLA VERDE 38X50;BAHAMAS;ATIVO 
39 - BAHAMAS MIX UBERLANDIA AEROPORTO;SACOLA VERDE 40X50;BAHAMAS;ATIVO 
4 - MERCADO BAHAMAS JF STA LUZIA.;BOBINA 20X30;BAHAMAS JF;ATIVO 
4 - MERCADO BAHAMAS JF STA LUZIA.;BOBINA 25X35;BAHAMAS JF;ATIVO 
4 - MERCADO BAHAMAS JF STA LUZIA.;BOBINA 30X40;BAHAMAS JF;ATIVO 
4 - MERCADO BAHAMAS JF STA LUZIA.;BRAMIL LIXO 100L;BAHAMAS JF;ATIVO 
4 - MERCADO BAHAMAS JF STA LUZIA.;BRAMIL LIXO 100L REF ;BAHAMAS JF;ATIVO 
4 - MERCADO BAHAMAS JF STA LUZIA.;BRAMIL LIXO 15L;BAHAMAS JF;ATIVO 
4 - MERCADO BAHAMAS JF STA LUZIA.;BRAMIL LIXO 200L REF ;BAHAMAS JF;ATIVO 
4 - MERCADO BAHAMAS JF STA LUZIA.;BRAMIL LIXO 30L;BAHAMAS JF;ATIVO 
4 - MERCADO BAHAMAS JF STA LUZIA.;BRAMIL LIXO 50L ;BAHAMAS JF;ATIVO 
4 - MERCADO BAHAMAS JF STA LUZIA.;ECONOMICO 100L;BAHAMAS JF;ATIVO 
4 - MERCADO BAHAMAS JF STA LUZIA.;ECONOMICO 100L ;BAHAMAS JF;ATIVO 
4 - MERCADO BAHAMAS JF STA LUZIA.;ECONOMICO 15L;BAHAMAS JF;ATIVO 
4 - MERCADO BAHAMAS JF STA LUZIA.;ECONOMICO 30L;BAHAMAS JF;ATIVO 
4 - MERCADO BAHAMAS JF STA LUZIA.;ECONOMICO 50L;BAHAMAS JF;ATIVO 
4 - MERCADO BAHAMAS JF STA LUZIA.;HIPERROLL 100L;BAHAMAS JF;ATIVO 
4 - MERCADO BAHAMAS JF STA LUZIA.;HIPERROLL 15L;BAHAMAS JF;ATIVO 
4 - MERCADO BAHAMAS JF STA LUZIA.;HIPERROLL 30L;BAHAMAS JF;ATIVO 
4 - MERCADO BAHAMAS JF STA LUZIA.;HIPERROLL 50L;BAHAMAS JF;ATIVO 
4 - MERCADO BAHAMAS JF STA LUZIA.;REFORCADO 100L;BAHAMAS JF;ATIVO 
4 - MERCADO BAHAMAS JF STA LUZIA.;REFORCADO 200L;BAHAMAS JF;ATIVO 
4 - MERCADO BAHAMAS JF STA LUZIA.;SACOLA 29X39;BAHAMAS JF;ATIVO 
4 - MERCADO BAHAMAS JF STA LUZIA.;SACOLA 29X39 ;BAHAMAS JF;ATIVO 
4 - MERCADO BAHAMAS JF STA LUZIA.;SACOLA 38X48;BAHAMAS JF;ATIVO 
4 - MERCADO BAHAMAS JF STA LUZIA.;SACOLA 38X48 ;BAHAMAS JF;ATIVO 
4 - MERCADO BAHAMAS JF STA LUZIA.;SACOLA VERDE 38X50;BAHAMAS JF;ATIVO 
4 - MERCADO BAHAMAS JF STA LUZIA.;SACOLA VERDE 40X50;BAHAMAS JF;ATIVO 
